Store ID,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,Store Type
10001,24607.24041,22597.28255,25423.7158,37495.7675,36351.39641,26395.91063,24063.33469,24607.24041,22597.28255,25423.7158,37495.7675,36351.39641,26395.91063,24063.33469,24607.24041,22597.28255,25423.7158,37495.7675,36351.39641,26395.91063,24063.33469,24607.24041,22597.28255,25423.7158,37495.7675,36351.39641,26395.91063,24063.33469,23412.27781,22013.73246,22968.56935,31217.991,31513.39179,23365.04255,23166.0597,23412.27781,22013.73246,22968.56935,31217.991,31513.39179,23365.04255,23166.0597,23412.27781,22013.73246,22968.56935,31217.991,31513.39179,23365.04255,23166.0597,23412.27781,22013.73246,22968.56935,31217.991,31513.39179,23365.04255,23166.0597,23412.27781,22013.73246,22968.56935,29166.46154,26187.8364,21808.75591,22658.18275,19945.307,21809.48952,20556.66616,29166.46154,26187.8364,21808.75591,22658.18275,19945.307,21809.48952,20556.66616,29166.46154,26187.8364,21808.75591,22658.18275,19945.307,21809.48952,20556.66616,29166.46154,26187.8364,21808.75591,22658.18275,19945.307,21809.48952,20556.66616,29166.46154,26187.8364,20911.42613,19144.57218,15454.36796,17791.69702,21181.33311,22959.69419,23882.54786,20911.42613,19144.57218,15454.36796,17791.69702,21181.33311,22959.69419,23882.54786,20911.42613,19144.57218,15454.36796,17791.69702,21181.33311,22959.69419,23882.54786,20911.42613,19144.57218,15454.36796,17791.69702,21181.33311,22959.69419,23882.54786,20911.42613,19144.57218,15454.36796,25883.72071,25966.53822,34206.39012,32149.8119,24939.17185,23716.49575,23400.89968,25883.72071,25966.53822,34206.39012,32149.8119,24939.17185,23716.49575,23400.89968,25883.72071,25966.53822,34206.39012,32149.8119,24939.17185,23716.49575,23400.89968,25883.72071,25966.53822,34206.39012,32149.8119,24939.17185,23716.49575,23400.89968,25883.72071,25966.53822,35704.41223,32906.65348,23811.65264,23140.88191,24963.85307,23752.72619,24937.27912,35704.41223,32906.65348,23811.65264,23140.88191,24963.85307,23752.72619,24937.27912,35704.41223,32906.65348,23811.65264,23140.88191,24963.85307,23752.72619,24937.27912,35704.41223,32906.65348,23811.65264,23140.88191,24963.85307,23752.72619,24937.27912,35704.41223,32906.65348,23811.65264,24948.75193,24136.48582,23319.30998,24512.84149,35429.05961,31985.24404,24376.93643,24948.75193,24136.48582,23319.30998,24512.84149,35429.05961,31985.24404,24376.93643,24948.75193,24136.48582,23319.30998,24512.84149,35429.05961,31985.24404,24376.93643,24948.75193,24136.48582,23319.30998,24512.84149,35429.05961,31985.24404,24376.93643,24948.75193,24136.48582,23319.30998,23544.64216,37259.37745,33282.56056,24401.40803,23211.60815,23124.49069,21898.21332,23544.64216,37259.37745,33282.56056,24401.40803,23211.60815,23124.49069,21898.21332,23544.64216,37259.37745,33282.56056,24401.40803,23211.60815,23124.49069,21898.21332,23544.64216,37259.37745,33282.56056,24401.40803,23211.60815,23124.49069,21898.21332,23544.64216,37259.37745,35293.99356,27108.2656,21776.37417,23021.71831,23645.79812,27353.62616,37373.31574,35293.99356,27108.2656,21776.37417,23021.71831,23645.79812,27353.62616,37373.31574,35293.99356,27108.2656,21776.37417,23021.71831,23645.79812,27353.62616,37373.31574,35293.99356,27108.2656,21776.37417,23021.71831,23645.79812,27353.62616,37373.31574,35293.99356,27108.2656,21776.37417,25337.65787,24426.81092,24652.12121,40233.87981,35829.29853,25219.52056,24082.37659,25337.65787,24426.81092,24652.12121,40233.87981,35829.29853,25219.52056,24082.37659,25337.65787,24426.81092,24652.12121,40233.87981,35829.29853,25219.52056,24082.37659,25337.65787,24426.81092,24652.12121,40233.87981,35829.29853,25219.52056,24082.37659,25337.65787,24426.81092,29712.7237,40824.88203,35755.59182,27625.67615,27761.78066,30037.9227,32548.76451,29712.7237,40824.88203,35755.59182,27625.67615,27761.78066,30037.9227,32548.76451,29712.7237,40824.88203,35755.59182,27625.67615,27761.78066,30037.9227,32548.76451,29712.7237,40824.88203,35755.59182,27625.67615,27761.78066,30037.9227,32548.76451,29712.7237,40824.88203,35755.59182,LFL
10002,22737.22441,24126.13448,24326.95572,38633.80517,32299.92507,24411.7886,22544.34124,22737.22441,24126.13448,24326.95572,38633.80517,32299.92507,24411.7886,22544.34124,22737.22441,24126.13448,24326.95572,38633.80517,32299.92507,24411.7886,22544.34124,22737.22441,24126.13448,24326.95572,38633.80517,32299.92507,24411.7886,22544.34124,20330.35711,19808.86622,20423.10035,33181.62777,28733.15074,21595.09588,20192.7602,20330.35711,19808.86622,20423.10035,33181.62777,28733.15074,21595.09588,20192.7602,20330.35711,19808.86622,20423.10035,33181.62777,28733.15074,21595.09588,20192.7602,20330.35711,19808.86622,20423.10035,33181.62777,28733.15074,21595.09588,20192.7602,20330.35711,19808.86622,20423.10035,26140.71842,22499.44139,18283.46144,16917.20666,20409.94126,19302.37541,20212.26266,26140.71842,22499.44139,18283.46144,16917.20666,20409.94126,19302.37541,20212.26266,26140.71842,22499.44139,18283.46144,16917.20666,20409.94126,19302.37541,20212.26266,26140.71842,22499.44139,18283.46144,16917.20666,20409.94126,19302.37541,20212.26266,26140.71842,22499.44139,13967.01398,15422.23264,14139.92542,13109.35005,16119.85407,18312.36975,17498.67104,13967.01398,15422.23264,14139.92542,13109.35005,16119.85407,18312.36975,17498.67104,13967.01398,15422.23264,14139.92542,13109.35005,16119.85407,18312.36975,17498.67104,13967.01398,15422.23264,14139.92542,13109.35005,16119.85407,18312.36975,17498.67104,13967.01398,15422.23264,14139.92542,30259.49822,26000.50787,34081.24896,28658.87854,23871.62278,23344.95115,23966.62382,30259.49822,26000.50787,34081.24896,28658.87854,23871.62278,23344.95115,23966.62382,30259.49822,26000.50787,34081.24896,28658.87854,23871.62278,23344.95115,23966.62382,30259.49822,26000.50787,34081.24896,28658.87854,23871.62278,23344.95115,23966.62382,30259.49822,26000.50787,32466.58002,33640.22829,24306.86478,23195.35661,24882.49132,24096.76977,26470.6608,32466.58002,33640.22829,24306.86478,23195.35661,24882.49132,24096.76977,26470.6608,32466.58002,33640.22829,24306.86478,23195.35661,24882.49132,24096.76977,26470.6608,32466.58002,33640.22829,24306.86478,23195.35661,24882.49132,24096.76977,26470.6608,32466.58002,33640.22829,24306.86478,25255.4765,23223.14075,24600.00316,25530.47581,32891.45188,28907.73299,25552.27635,25255.4765,23223.14075,24600.00316,25530.47581,32891.45188,28907.73299,25552.27635,25255.4765,23223.14075,24600.00316,25530.47581,32891.45188,28907.73299,25552.27635,25255.4765,23223.14075,24600.00316,25530.47581,32891.45188,28907.73299,25552.27635,25255.4765,23223.14075,24600.00316,22945.27415,36190.56051,31515.20634,23221.54181,21817.33446,22554.48366,23062.48798,22945.27415,36190.56051,31515.20634,23221.54181,21817.33446,22554.48366,23062.48798,22945.27415,36190.56051,31515.20634,23221.54181,21817.33446,22554.48366,23062.48798,22945.27415,36190.56051,31515.20634,23221.54181,21817.33446,22554.48366,23062.48798,22945.27415,36190.56051,31076.90746,22079.32042,21163.286,22998.23638,23046.14461,24344.27325,38594.54744,31076.90746,22079.32042,21163.286,22998.23638,23046.14461,24344.27325,38594.54744,31076.90746,22079.32042,21163.286,22998.23638,23046.14461,24344.27325,38594.54744,31076.90746,22079.32042,21163.286,22998.23638,23046.14461,24344.27325,38594.54744,31076.90746,22079.32042,21163.286,23650.5616,21951.86343,24918.65285,37480.96806,30741.23404,25438.24457,21451.16008,23650.5616,21951.86343,24918.65285,37480.96806,30741.23404,25438.24457,21451.16008,23650.5616,21951.86343,24918.65285,37480.96806,30741.23404,25438.24457,21451.16008,23650.5616,21951.86343,24918.65285,37480.96806,30741.23404,25438.24457,21451.16008,23650.5616,21951.86343,26929.59995,35293.15896,29797.58017,24747.77247,24610.44253,25559.1293,27593.05373,26929.59995,35293.15896,29797.58017,24747.77247,24610.44253,25559.1293,27593.05373,26929.59995,35293.15896,29797.58017,24747.77247,24610.44253,25559.1293,27593.05373,26929.59995,35293.15896,29797.58017,24747.77247,24610.44253,25559.1293,27593.05373,26929.59995,35293.15896,29797.58017,LFL
10003,20471.66003,20117.47655,20226.22589,36720.05764,38965.22606,24895.91238,19023.65621,20471.66003,20117.47655,20226.22589,36720.05764,38965.22606,24895.91238,19023.65621,20471.66003,20117.47655,20226.22589,36720.05764,38965.22606,24895.91238,19023.65621,20471.66003,20117.47655,20226.22589,36720.05764,38965.22606,24895.91238,19023.65621,18578.92993,18877.17591,20646.04573,34149.79154,34011.78911,21309.88458,16830.98027,18578.92993,18877.17591,20646.04573,34149.79154,34011.78911,21309.88458,16830.98027,18578.92993,18877.17591,20646.04573,34149.79154,34011.78911,21309.88458,16830.98027,18578.92993,18877.17591,20646.04573,34149.79154,34011.78911,21309.88458,16830.98027,18578.92993,18877.17591,20646.04573,30748.37134,26310.412,21081.64176,17228.65151,19045.83706,18956.98153,20521.15549,30748.37134,26310.412,21081.64176,17228.65151,19045.83706,18956.98153,20521.15549,30748.37134,26310.412,21081.64176,17228.65151,19045.83706,18956.98153,20521.15549,30748.37134,26310.412,21081.64176,17228.65151,19045.83706,18956.98153,20521.15549,30748.37134,26310.412,14815.55269,21140.33034,19489.08764,17615.97926,17177.2327,26451.17868,26745.26042,14815.55269,21140.33034,19489.08764,17615.97926,17177.2327,26451.17868,26745.26042,14815.55269,21140.33034,19489.08764,17615.97926,17177.2327,26451.17868,26745.26042,14815.55269,21140.33034,19489.08764,17615.97926,17177.2327,26451.17868,26745.26042,14815.55269,21140.33034,19489.08764,25057.67519,20790.53236,34193.63754,34676.31157,22041.19602,21844.30175,18437.80352,25057.67519,20790.53236,34193.63754,34676.31157,22041.19602,21844.30175,18437.80352,25057.67519,20790.53236,34193.63754,34676.31157,22041.19602,21844.30175,18437.80352,25057.67519,20790.53236,34193.63754,34676.31157,22041.19602,21844.30175,18437.80352,25057.67519,20790.53236,30661.37561,35253.50253,21275.19711,19173.87944,19018.5385,18634.71278,21682.59309,30661.37561,35253.50253,21275.19711,19173.87944,19018.5385,18634.71278,21682.59309,30661.37561,35253.50253,21275.19711,19173.87944,19018.5385,18634.71278,21682.59309,30661.37561,35253.50253,21275.19711,19173.87944,19018.5385,18634.71278,21682.59309,30661.37561,35253.50253,21275.19711,23575.5781,19365.43887,19706.35847,19263.05562,30510.74884,30412.97555,24868.15333,23575.5781,19365.43887,19706.35847,19263.05562,30510.74884,30412.97555,24868.15333,23575.5781,19365.43887,19706.35847,19263.05562,30510.74884,30412.97555,24868.15333,23575.5781,19365.43887,19706.35847,19263.05562,30510.74884,30412.97555,24868.15333,23575.5781,19365.43887,19706.35847,20767.69508,35090.2498,36482.17421,20970.77584,18311.68545,18045.57799,19192.1612,20767.69508,35090.2498,36482.17421,20970.77584,18311.68545,18045.57799,19192.1612,20767.69508,35090.2498,36482.17421,20970.77584,18311.68545,18045.57799,19192.1612,20767.69508,35090.2498,36482.17421,20970.77584,18311.68545,18045.57799,19192.1612,20767.69508,35090.2498,39967.63245,24146.9564,17649.42182,19893.13711,19048.77987,22818.93816,38582.85179,39967.63245,24146.9564,17649.42182,19893.13711,19048.77987,22818.93816,38582.85179,39967.63245,24146.9564,17649.42182,19893.13711,19048.77987,22818.93816,38582.85179,39967.63245,24146.9564,17649.42182,19893.13711,19048.77987,22818.93816,38582.85179,39967.63245,24146.9564,17649.42182,21060.72347,21579.97516,22460.37936,37677.49114,40079.06304,25301.54198,19419.90603,21060.72347,21579.97516,22460.37936,37677.49114,40079.06304,25301.54198,19419.90603,21060.72347,21579.97516,22460.37936,37677.49114,40079.06304,25301.54198,19419.90603,21060.72347,21579.97516,22460.37936,37677.49114,40079.06304,25301.54198,19419.90603,21060.72347,21579.97516,27906.15312,39467.24382,37401.21721,24977.71592,23567.31324,27339.33059,32490.67551,27906.15312,39467.24382,37401.21721,24977.71592,23567.31324,27339.33059,32490.67551,27906.15312,39467.24382,37401.21721,24977.71592,23567.31324,27339.33059,32490.67551,27906.15312,39467.24382,37401.21721,24977.71592,23567.31324,27339.33059,32490.67551,27906.15312,39467.24382,37401.21721,LFL
10004,25779.45312,27515.78299,27296.99858,55889.53169,62083.871,33065.93129,24389.38377,25779.45312,27515.78299,27296.99858,55889.53169,62083.871,33065.93129,24389.38377,25779.45312,27515.78299,27296.99858,55889.53169,62083.871,33065.93129,24389.38377,25779.45312,27515.78299,27296.99858,55889.53169,62083.871,33065.93129,24389.38377,24239.25523,26514.18444,26149.51202,46591.44382,53381.30821,30299.48694,24511.83509,24239.25523,26514.18444,26149.51202,46591.44382,53381.30821,30299.48694,24511.83509,24239.25523,26514.18444,26149.51202,46591.44382,53381.30821,30299.48694,24511.83509,24239.25523,26514.18444,26149.51202,46591.44382,53381.30821,30299.48694,24511.83509,24239.25523,26514.18444,26149.51202,44767.47016,43001.27033,28003.91796,23890.33749,24326.48762,23604.16321,26364.41633,44767.47016,43001.27033,28003.91796,23890.33749,24326.48762,23604.16321,26364.41633,44767.47016,43001.27033,28003.91796,23890.33749,24326.48762,23604.16321,26364.41633,44767.47016,43001.27033,28003.91796,23890.33749,24326.48762,23604.16321,26364.41633,44767.47016,43001.27033,25600.83964,29109.32584,20848.75646,20505.07569,24968.2359,43382.06731,37596.51393,25600.83964,29109.32584,20848.75646,20505.07569,24968.2359,43382.06731,37596.51393,25600.83964,29109.32584,20848.75646,20505.07569,24968.2359,43382.06731,37596.51393,25600.83964,29109.32584,20848.75646,20505.07569,24968.2359,43382.06731,37596.51393,25600.83964,29109.32584,20848.75646,38655.99704,28771.34687,52296.44853,55038.06373,31999.41503,29126.66815,26660.25998,38655.99704,28771.34687,52296.44853,55038.06373,31999.41503,29126.66815,26660.25998,38655.99704,28771.34687,52296.44853,55038.06373,31999.41503,29126.66815,26660.25998,38655.99704,28771.34687,52296.44853,55038.06373,31999.41503,29126.66815,26660.25998,38655.99704,28771.34687,49832.50607,54487.26772,30426.09817,27047.29342,28486.6495,28306.21389,29379.20486,49832.50607,54487.26772,30426.09817,27047.29342,28486.6495,28306.21389,29379.20486,49832.50607,54487.26772,30426.09817,27047.29342,28486.6495,28306.21389,29379.20486,49832.50607,54487.26772,30426.09817,27047.29342,28486.6495,28306.21389,29379.20486,49832.50607,54487.26772,30426.09817,31927.19969,30862.94771,26720.91439,28689.42528,44893.74605,43879.58441,34914.01285,31927.19969,30862.94771,26720.91439,28689.42528,44893.74605,43879.58441,34914.01285,31927.19969,30862.94771,26720.91439,28689.42528,44893.74605,43879.58441,34914.01285,31927.19969,30862.94771,26720.91439,28689.42528,44893.74605,43879.58441,34914.01285,31927.19969,30862.94771,26720.91439,25769.18569,53199.7872,55115.93595,29359.9539,24399.27402,26287.13672,21283.96107,25769.18569,53199.7872,55115.93595,29359.9539,24399.27402,26287.13672,21283.96107,25769.18569,53199.7872,55115.93595,29359.9539,24399.27402,26287.13672,21283.96107,25769.18569,53199.7872,55115.93595,29359.9539,24399.27402,26287.13672,21283.96107,25769.18569,53199.7872,56967.87529,31762.73175,25818.19509,26212.8382,26963.31739,29543.88979,53861.94083,56967.87529,31762.73175,25818.19509,26212.8382,26963.31739,29543.88979,53861.94083,56967.87529,31762.73175,25818.19509,26212.8382,26963.31739,29543.88979,53861.94083,56967.87529,31762.73175,25818.19509,26212.8382,26963.31739,29543.88979,53861.94083,56967.87529,31762.73175,25818.19509,29348.58157,27258.17296,28215.66658,53060.76524,57384.57819,31534.90041,26186.02196,29348.58157,27258.17296,28215.66658,53060.76524,57384.57819,31534.90041,26186.02196,29348.58157,27258.17296,28215.66658,53060.76524,57384.57819,31534.90041,26186.02196,29348.58157,27258.17296,28215.66658,53060.76524,57384.57819,31534.90041,26186.02196,29348.58157,27258.17296,36108.76445,51373.73633,53880.61797,32127.58221,30418.27565,32854.08076,39727.73129,36108.76445,51373.73633,53880.61797,32127.58221,30418.27565,32854.08076,39727.73129,36108.76445,51373.73633,53880.61797,32127.58221,30418.27565,32854.08076,39727.73129,36108.76445,51373.73633,53880.61797,32127.58221,30418.27565,32854.08076,39727.73129,36108.76445,51373.73633,53880.61797,LFL
10005,10532.70081,10844.78461,11094.26396,15696.52607,16819.09788,11765.8752,10427.0679,10532.70081,10844.78461,11094.26396,15696.52607,16819.09788,11765.8752,10427.0679,10532.70081,10844.78461,11094.26396,15696.52607,16819.09788,11765.8752,10427.0679,10532.70081,10844.78461,11094.26396,15696.52607,16819.09788,11765.8752,10427.0679,8583.215428,7071.078459,7872.978089,11394.97594,13056.62185,9053.768554,8485.741408,8583.215428,7071.078459,7872.978089,11394.97594,13056.62185,9053.768554,8485.741408,8583.215428,7071.078459,7872.978089,11394.97594,13056.62185,9053.768554,8485.741408,8583.215428,7071.078459,7872.978089,11394.97594,13056.62185,9053.768554,8485.741408,8583.215428,7071.078459,7872.978089,8404.696143,7784.270531,5696.954781,7276.113725,6852.974307,6366.326568,5546.329443,8404.696143,7784.270531,5696.954781,7276.113725,6852.974307,6366.326568,5546.329443,8404.696143,7784.270531,5696.954781,7276.113725,6852.974307,6366.326568,5546.329443,8404.696143,7784.270531,5696.954781,7276.113725,6852.974307,6366.326568,5546.329443,8404.696143,7784.270531,7772.369119,6774.322161,6376.757076,7041.621019,7867.263729,11941.2154,11353.91043,7772.369119,6774.322161,6376.757076,7041.621019,7867.263729,11941.2154,11353.91043,7772.369119,6774.322161,6376.757076,7041.621019,7867.263729,11941.2154,11353.91043,7772.369119,6774.322161,6376.757076,7041.621019,7867.263729,11941.2154,11353.91043,7772.369119,6774.322161,6376.757076,9639.605711,9558.294724,12102.81669,12727.8088,8942.08215,7714.314424,7847.29169,9639.605711,9558.294724,12102.81669,12727.8088,8942.08215,7714.314424,7847.29169,9639.605711,9558.294724,12102.81669,12727.8088,8942.08215,7714.314424,7847.29169,9639.605711,9558.294724,12102.81669,12727.8088,8942.08215,7714.314424,7847.29169,9639.605711,9558.294724,11911.39287,13425.6933,7900.536848,8095.256909,8359.45014,7757.202311,8260.12797,11911.39287,13425.6933,7900.536848,8095.256909,8359.45014,7757.202311,8260.12797,11911.39287,13425.6933,7900.536848,8095.256909,8359.45014,7757.202311,8260.12797,11911.39287,13425.6933,7900.536848,8095.256909,8359.45014,7757.202311,8260.12797,11911.39287,13425.6933,7900.536848,8832.671215,8402.885498,7245.414683,7681.475292,11483.46385,11445.84733,9018.114518,8832.671215,8402.885498,7245.414683,7681.475292,11483.46385,11445.84733,9018.114518,8832.671215,8402.885498,7245.414683,7681.475292,11483.46385,11445.84733,9018.114518,8832.671215,8402.885498,7245.414683,7681.475292,11483.46385,11445.84733,9018.114518,8832.671215,8402.885498,7245.414683,7822.467594,12133.70381,12220.57969,8042.526723,7442.322099,7268.38212,7162.691025,7822.467594,12133.70381,12220.57969,8042.526723,7442.322099,7268.38212,7162.691025,7822.467594,12133.70381,12220.57969,8042.526723,7442.322099,7268.38212,7162.691025,7822.467594,12133.70381,12220.57969,8042.526723,7442.322099,7268.38212,7162.691025,7822.467594,12133.70381,14612.72079,9054.161466,9724.170035,8556.304666,8735.222543,9755.544389,12913.39463,14612.72079,9054.161466,9724.170035,8556.304666,8735.222543,9755.544389,12913.39463,14612.72079,9054.161466,9724.170035,8556.304666,8735.222543,9755.544389,12913.39463,14612.72079,9054.161466,9724.170035,8556.304666,8735.222543,9755.544389,12913.39463,14612.72079,9054.161466,9724.170035,9191.584477,8562.147167,9266.984621,13183.23797,15682.25442,10277.08133,8590.142294,9191.584477,8562.147167,9266.984621,13183.23797,15682.25442,10277.08133,8590.142294,9191.584477,8562.147167,9266.984621,13183.23797,15682.25442,10277.08133,8590.142294,9191.584477,8562.147167,9266.984621,13183.23797,15682.25442,10277.08133,8590.142294,9191.584477,8562.147167,10519.86076,14181.57681,14266.54792,9948.148449,11190.37969,9543.795651,11288.97867,10519.86076,14181.57681,14266.54792,9948.148449,11190.37969,9543.795651,11288.97867,10519.86076,14181.57681,14266.54792,9948.148449,11190.37969,9543.795651,11288.97867,10519.86076,14181.57681,14266.54792,9948.148449,11190.37969,9543.795651,11288.97867,10519.86076,14181.57681,14266.54792,LFL
